,tipo,descricao,likes,comentarios,shortcode,id,time,hora,dia,semana,inter
62,Vídeo,"QUE LINDO! 😍🎬
(vídeo: reprodução internet / instagram)",577590,4388,CkmP2o7v-pM,2965127130171566668,2022-11-05 20:25:33,20,2022-11-05,5,581978
63,Imagem,Uma cobra da espécie Dasypeltis Medici foi vista engolindo um ovo bem maior do que sua cabeça e sem quebra-lo. Essas cobras são popularmente conhecidos como “cobras comedoras de ovos”. Elas habitam no continente africano e não são venenosas. MEU DEUS! 📸😳,298407,2536,CkmGYEbu1vV,2965085446976789461,2022-11-05 19:02:31,19,2022-11-05,5,300943
64,Imagem,"Na Espanha, ativistas climáticos colaram as suas mãos em dois quadros de pinturas mundialmente famosas do mestre espanhol Francisco de Goya no museu Prado de Madri no sábado. Esse foi um dos mais recente de uma série de protestos contra obras de arte que vem acontecendo em toda Europa. O QUE ACHARAM?! 📸😬",129933,1229,Ckl9XzJOJIE,2965045845994017284,2022-11-05 17:43:50,17,2022-11-05,5,131162
65,Imagem,"Para tristeza dos fãs, o universo Invocação do Mal perdeu um derivado. Anunciado em 2017, o filme do Homem Torto (ou Crooked Man), não será mais produzido, e quem diz é o produtor e padrinho da franquia, James Wan. VOCÊS QUERIAM?! 📸🤔",352200,3111,Ckl5yAZuEM8,2965030054749815612,2022-11-05 17:12:28,17,2022-11-05,5,355311
66,Imagem,"A constatação foi feita por cientistas na Universidade Chinesa de Hong Kong, e da Universidade de Stanford, nos Estados Unidos, e reforça a importância de dar atenção também ao envelhecimento psicológico. Os cientistas chegaram à conclusão de que é preciso viver em um ambiente psicologicamente positivo para ter uma longevidade saudável, além de não estar sozinho no decorrer dos anos. CHOCADO! 📸😳",344992,2615,Ckl3aOFOHCF,2965019624077815941,2022-11-05 16:51:44,16,2022-11-05,5,347607
67,Coleção,"A dupla sertaneja Maiara e Maraísa publicam uma linda homenagem a cantora Marília Mendonça. No texto (arraste pro lado e veja), elas expressam o quanto Marília fez parte da história delas e a saudade imensa que ela deixa para elas. EMOCIONANTE! 📸❤️",339301,1000,Ckl1G2CuxM0,2965009496503161652,2022-11-05 16:31:37,16,2022-11-05,5,340301
68,Imagem,"A atriz da Globo, Jade Picon, abriu na noite de ontem uma live para rebater críticas que vinha recebendo sobre seu papel em Travessia e o seu irmão Leo Picon comentou: “Se tivesse entrado no teatro quando falei pra você entrar não tava passando por isso”. E AÍ GENTE, FÃ OU HATER?! 📸😂",506594,5538,CklxeeJOlET,2964993527923757331,2022-11-05 15:59:53,15,2022-11-05,5,512132
69,Vídeo,"A nova música da @yasminsantosoficial, #QueroVerSeDefender, mexe com força no coração e coloca entre quatro paredes o macho que diz que não tava falando com outra, mas não dá pra se defender. O sucesso já está disponível em todas as plataformas e já está no topo das paradas digitais. EU AMEI E VCS?! 😍🎬",111438,350,CkluoF9LHVT,2964980995006952787,2022-11-05 15:35:29,15,2022-11-05,5,111788
70,Imagem,"QUE SAUDADES! 📸❤️
(imagem: reprodução internet / instagram)",257159,1065,Cklq9rwuNaK,2964964886523205258,2022-11-05 15:02:59,15,2022-11-05,5,258224
71,Imagem,"O ‘É De Casa’ deste sábado (5) prestou uma homenagem a Marília Mendonça, que morreu há 1 ano em um acidente de avião. Na conversa com Maria Beltrão, Dona Ruth abriu o coração sobre como lida com a perda da filha, com o luto e de como a Marília parecia prevê a tragédia: “Ela cantava muito aquela música pra mim o dia que eu for embora, você vai sentir saudade. Ela perguntou pra mim: “eu vou embora”. A mãe da eterna Marília ainda disse que nos últimos tempos, ela tava se despedindo. “É muito estranho uma pessoa passar o tempo todo se despedindo, a gente estava muito próxima"", finalizou Ruth. MUITO TRISTE! 📸🥺",423229,1283,CkliSVfOQP8,2964926723297707004,2022-11-05 13:47:09,13,2022-11-05,5,424512
72,Imagem,"VALHA MEU PAI 📸😂
(imagem: reprodução internet / instagram)",435649,6445,CkleewLuAEA,2964909984409190656,2022-11-05 13:13:54,13,2022-11-05,5,442094
73,Imagem,"ANSIOSOS?! 📸🤩
(imagem: reprodução internet / instagram)",435075,2564,Cklbc5Tuy9W,2964896662628806486,2022-11-05 12:47:26,12,2022-11-05,5,437639
74,Vídeo,"ETERNA! ❤️🎥
(vídeo: reprodução internet / instagram)",479391,4306,CklQ8A3ONlf,2964850422532594015,2022-11-05 11:15:55,11,2022-11-05,5,483697
75,Vídeo,"SOCORRO! 😂🎥
(vídeo: reprodução internet / instagram)",764621,6521,CklHIdTssMx,2964807297243726641,2022-11-05 09:50:08,9,2022-11-05,5,771142
76,Imagem,"Uma pesquisa feita recentemente pela USP e UNESP mostrou que 12% da população adulta do Brasil se declara como LGBTQIA+. Isso corresponde a cerca de 19 milhões de pessoas de acordo com dados populacionais do IBGE. Dentro desse levantamento, os pesquisadores apontaram que 5,76% se declaram assexuais, 2,12% bissexuais, 1,37% gays, 0,93% lésbicas, 0,68% trans e 1,18% pessoa não-binária. 📸😊",439969,6834,CklEmOtO2Sj,2964796149010752675,2022-11-05 09:27:44,9,2022-11-05,5,446803
77,Imagem,"Os anunciantes do Twitter estão caindo após a compra da rede social pelo bilionário Elon Musk. Isso porque muitas marcas estão receosas com as mudanças que serão implantadas por Musk, que prometeu mais liberdade de expressão na rede. Além disso, desde que assumiu o controle do Twitter, Elon Musk demitiu boa parte dos funcionários e se tornou o único diretor. EITA GENTE! 📸😳",121824,1483,CklB9LPuNFU,2964784531702862164,2022-11-05 09:04:39,9,2022-11-05,5,123307
78,Imagem,"Resistência é o nome da cachorrinha adotada por Lula e Janja depois que o futuro presidente saiu da prisão. Ela já era alimentada e cuidada pelos militantes que ficavam na porta da Polícia Federal em Curitiba, onde Lula ficou preso. Quando saiu, ele e Janja decidiram cuidar do animalzinho e a adotaram. Resistência passou de uma vira-lata que morava nas ruas a futura moradora do Palácio da Alvorada. Junto com ela irá morar Paris, a outra vira-lata adotada por Janja. MUITO FOFA! 📸😍",729876,17484,Ckk-pDNuieV,2964769954550392725,2022-11-05 08:35:41,8,2022-11-05,5,747360
79,Imagem,"QUE SAUDADES! 📸❤️
(imagem: reprodução internet / instagram)",568649,9809,CkkEZsfu4Z3,2964513812666615415,2022-11-05 00:06:47,0,2022-11-05,5,578458
80,Imagem,"QUEM LEMBRA?! 📸🥺
(imagem: reprodução internet / instagram)",375861,2382,Ckjij4LOP1M,2964364978820808012,2022-11-04 19:11:04,19,2022-11-04,4,378243
81,Imagem,"Sem saber lidar com a interação de @biancaoficial com a @camila_cabello. Ontem foi dia de TBT e a Bianca relembrou o momento icônico que viveu no palco do Rock in Rio deste ano, quando cantou com cubana. Bianca ainda aproveitou o momento para lembrar que hoje saiu a nova música dela, Jogadinha! JÁ ESCUTARAM?! 📸😍",67825,202,CkjgN9ZOjVd,2964354676502967645,2022-11-04 18:50:36,18,2022-11-04,4,68027
82,Imagem,"O coração de um doador goiano não foi enviado a um paciente de São Paulo devido aos bloqueios de bolsonarista nas rodovias, de acordo com a Secretaria de Estado de Saúde do estado paulista. O doador, que era um jovem de 21 anos, estava internado no Hospital de Urgências de Goiânia e não resistiu após sofrer um traumatismo crânio-encefálico. As interdições nas rodovias foram iniciadas na noite de domingo , por apoiadores de Jair Bolsonaro que não aceitaram o resultado do segundo turno da eleição. QUE TRISTEZA! 📸😓",350109,16535,CkjT0e6ujgL,2964300149233956875,2022-11-04 17:02:16,17,2022-11-04,4,366644
